id,re_gdppc2001,re_nonagri2001,re_agri2001,re_gdppc2002,re_nonagri2002,re_agri2002,re_gdppc2003,re_nonagri2003,re_agri2003,re_gdppc2004,re_nonagri2004,re_agri2004,re_gdppc2005,re_nonagri2005,re_agri2005,re_gdppc2006,re_nonagri2006,re_agri2006,re_gdppc2007,re_nonagri2007,re_agri2007,re_gdppc2008,re_nonagri2008,re_agri2008,re_gdppc2009,re_nonagri2009,re_agri2009,re_gdppc2010,re_nonagri2010,re_agri2010,re_gdppc2011,re_nonagri2011,re_agri2011,re_gdppc2012,re_nonagri2012,re_agri2012,re_gdppc2013,re_nonagri2013,re_agri2013,re_gdppc2014,re_nonagri2014,re_agri2014,re_gdppc2015,re_nonagri2015,re_agri2015,re_gdppc2016,re_nonagri2016,re_agri2016,re_gdppc2017,re_nonagri2017,re_agri2017,re_gdppc2018,re_nonagri2018,re_agri2018,re_gdppc2019,re_nonagri2019,re_agri2019,re_gdppc2020,re_nonagri2020,re_agri2020,city,province_id,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted
522700,.91082758,.80956036,.97305906,.91229004,.81508124,.97325981,.91372859,.82036215,.97345543,.91515714,.82541966,.97364783,.91660357,.83030379,.97383791,.91810149,.83507836,.97402287,.91968107,.83979648,.97419959,.92136931,.84450823,.97436506,.92318618,.84925234,.97452015,.92513978,.85404617,.97466606,.92723358,.85889983,.97480464,.92945546,.86379701,.97493547,.93177623,.86870086,.97505593,.93413568,.87352496,.97516328,.93648821,.87821352,.97525924,.93880117,.88273567,.97534555,.94105011,.88707453,.97542596,.94322997,.89124072,.97550327,.94535053,.89526361,.9755801,.94743031,.89918041,.97565544,黔南布依族苗族自治州,520000,2,3,26
530100,1.0451475,1.2008255,1.1062565,1.0445091,1.1954182,1.104005,1.0439018,1.1902884,1.1018407,1.0433388,1.1854532,1.0997648,1.0428225,1.180916,1.0977788,1.0423278,1.1766353,1.095879,1.0418332,1.1725767,1.0940642,1.041324,1.1687165,1.0923399,1.04079,1.1650369,1.0907133,1.0402235,1.1615249,1.0891932,1.0396235,1.1581773,1.0877867,1.0389887,1.1549857,1.0864942,1.0383111,1.1519274,1.0853121,1.0376039,1.1490024,1.0842301,1.0368755,1.1462005,1.0832341,1.0361333,1.1435069,1.0823082,1.0353836,1.1409055,1.0814368,1.0346317,1.1383823,1.0806044,1.0338829,1.1359247,1.0797993,1.0331403,1.1335206,1.0790119,昆明市,530000,2,2,16
530300,.95681012,1.0129186,1.1970966,.95690399,1.0114264,1.1932186,.95700848,1.0100292,1.1894904,.95714396,1.0087599,1.1859142,.9573316,1.0076534,1.1824933,.95757973,1.006719,1.1792259,.95788842,1.0059525,1.1761116,.95825607,1.005348,1.1731569,.95867199,1.0048867,1.1703708,.95911556,1.0045364,1.1677645,.95956117,1.0042592,1.1653484,.95998865,1.0040238,1.1631231,.96037143,1.0037887,1.1610821,.96070784,1.003547,1.1592078,.96100003,1.0032948,1.1574762,.9612543,1.0030328,1.1558597,.96148163,1.0027678,1.1543319,.96169287,1.0025072,1.1528671,.96189612,1.0022542,1.151446,.96209478,1.0020071,1.1500548,曲靖市,530000,3,3,9
530400,1.0393587,.99653012,.97404456,1.0384442,.99536818,.97427684,1.0375574,.99427217,.97450161,1.0367111,.9932608,.97472167,1.0359141,.99234396,.97493893,1.0351621,.9915061,.97514975,1.0344403,.99071485,.97535092,1.0337363,.98994452,.97554225,1.0330359,.98916823,.97572666,1.032318,.98835391,.97590744,1.0315722,.98748666,.97608799,1.0307899,.98655564,.97626698,1.0299581,.9855454,.97644466,1.0290835,.98446894,.97662055,1.0281695,.98333538,.97679454,1.0272228,.98215663,.97696531,1.026253,.98094916,.97713327,1.0252724,.97973198,.97729772,1.02429,.97851908,.97745872,1.0233144,.97732252,.97761571,玉溪市,530000,2,3,25
530500,.92029804,.76777887,.99567878,.92075789,.77214104,.99552363,.92119718,.77628464,.99537665,.92161447,.78020918,.9952395,.92200917,.78391451,.99511129,.92237669,.78739059,.99498546,.92271829,.79063666,.99485558,.92304111,.79366547,.99471891,.92335075,.79648823,.99457449,.92364764,.79911011,.99442387,.92395198,.80156898,.99426931,.92428619,.80390728,.99411213,.92466718,.80616337,.99395609,.92510533,.80836689,.99380285,.92560035,.81053603,.99365234,.92614466,.81267905,.99350494,.92672604,.81479704,.99336004,.92732739,.81688178,.99321735,.92793447,.81892687,.99307913,.92853844,.82093108,.99294364,保山市,530000,4,5,24
530600,.85850602,.81418717,.99841106,.86089295,.82011831,.99841809,.86323994,.82581562,.9984287,.86556828,.83132482,.99844748,.86789185,.83667308,.99847323,.87021339,.84186566,.99850112,.87252659,.84688765,.9985258,.87482649,.85173219,.99854326,.87711668,.85641408,.99855042,.87939143,.86093318,.99854821,.88164508,.86528999,.99854016,.88386542,.8694737,.99852765,.88602376,.87345022,.99851042,.88810098,.87720245,.99848455,.89009589,.88074338,.99844849,.89201218,.88409376,.99840283,.89385718,.88727897,.99834937,.89564341,.8903299,.99829167,.89738554,.89327872,.99823445,.89909947,.89615536,.99817735,昭通市,530000,3,3,
530700,.91954511,.66160661,.69907826,.92080569,.66989648,.70449632,.92203534,.67780405,.70971227,.92323905,.68534368,.71473116,.92441672,.69251627,.71954894,.92556286,.69930959,.72415656,.9266628,.70569545,.72854429,.92770272,.71165186,.732701,.92866355,.71715337,.73661464,.92952472,.72217715,.74027693,.9302755,.72672081,.74368346,.93089581,.73077035,.74683338,.93137383,.73433495,.74973887,.9317227,.73746729,.7524218,.9319644,.74023813,.75491494,.93212497,.74272501,.75725448,.93223214,.74500519,.75947583,.9323076,.7471413,.76161432,.93236709,.74918252,.76369679,.93242079,.75116456,.76573628,丽江市,530000,3,5,38
530800,.90892494,.74947667,.96740234,.90946436,.7548992,.96783382,.90999222,.76006985,.96825159,.91051334,.76500249,.96865845,.91102165,.76968694,.96905661,.91151243,.7741223,.96944064,.91197687,.77829796,.96980536,.91239947,.7821914,.97014874,.9127602,.7857731,.97047079,.91303539,.78900677,.97077024,.91321993,.79189211,.97104663,.91331547,.79444051,.97129822,.91332746,.79667604,.97152644,.91327548,.79864866,.97173357,.91317654,.80040979,.97192168,.91304225,.80200374,.97209239,.91288388,.80347222,.97224832,.91270667,.80484343,.97239298,.91251624,.80614311,.97253048,.91232127,.8073988,.97266275,普洱市,530000,5,5,26
530900,.90793389,.73114276,.97742033,.90848082,.73637503,.97769785,.90901798,.74137497,.9779681,.90954983,.74615598,.97823405,.91007078,.75070953,.97849727,.91056955,.75501585,.97875178,.91104174,.75906837,.97899091,.91147727,.76285255,.97921109,.911861,.76634735,.9794113,.91217113,.76952183,.97959054,.91240376,.77237689,.97974926,.91255617,.77491665,.9798885,.91262859,.77715665,.98001283,.91263175,.77913225,.98012638,.91257858,.78088653,.98023176,.91248608,.78247076,.98032993,.91237235,.7839359,.98042154,.91225046,.78532183,.98050749,.91212779,.78665632,.98059082,.9120068,.78795677,.98067135,临沧市,530000,5,5,
532300,.95051473,.84644735,1.0290396,.95125949,.85021538,1.0282171,.95199132,.85382038,1.0274272,.95272142,.85728449,1.0266712,.953457,.86062169,1.0259486,.95419323,.8638199,1.025254,.95492482,.86686802,1.0245845,.95564467,.8697539,1.0239404,.95634115,.87246108,1.0233243,.95699286,.87495911,1.0227402,.95759213,.87724197,1.0221939,.95813733,.87931502,1.0216858,.95862848,.88119042,1.0212177,.95908099,.8829056,1.0207866,.95950675,.88449425,1.0203863,.95991379,.88598508,1.0200094,.96030879,.88740307,1.0196484,.96069431,.88876534,1.019298,.96106631,.89007711,1.0189559,.96142852,.89135104,1.0186201,楚雄彝族自治州,530000,3,4,22
532500,.95225435,.95761162,1.0809294,.95225984,.9572382,1.0791031,.95227253,.95689863,1.0773487,.95230436,.95661342,1.075668,.95236439,.95639855,1.074065,.95245343,.95625228,1.0725372,.95257109,.95617044,1.0710829,.95271391,.95614517,1.069705,.95287466,.95616388,1.0684092,.95303595,.95619994,1.067203,.95318371,.95623308,1.0660939,.95331144,.95625329,1.0650815,.95340413,.95623851,1.0641615,.95346624,.95619506,1.0633241,.95350087,.95612615,1.0625559,.95351112,.9560349,1.0618415,.95350355,.9559285,1.0611672,.95348257,.95581144,1.0605216,.95345175,.95568639,1.059895,.95341653,.9555583,1.0592806,红河哈尼族彝族自治州,530000,3,3,18
532600,.89870679,.79940146,1.0005383,.89994347,.80436808,1.000169,.90115899,.80912298,.99981648,.90236503,.81369185,.999484,.90357095,.81809658,.99917424,.90478063,.82234859,.99888384,.90599197,.82644665,.99861062,.90719414,.83037359,.99835455,.90837473,.8341133,.99811941,.9095152,.8376404,.99790895,.91059828,.84093195,.9977268,.91160929,.84397036,.99757135,.9125337,.84674394,.99744076,.9133721,.8492676,.99733096,.91412932,.85156655,.99723792,.91481483,.85367393,.99715644,.91544127,.85562652,.99708438,.91602266,.8574608,.99702042,.91657287,.8592099,.99696094,.91710693,.86090529,.99690229,文山壮族苗族自治州,530000,4,4,24
532800,.95772594,.67433113,.8647489,.95811343,.68194354,.86705315,.95850438,.68923426,.86927396,.95892203,.69625986,.87141508,.9593671,.70301497,.87347913,.95982677,.70946616,.87545758,.96028,.7155636,.87734121,.96070737,.72126824,.87912303,.9610917,.72655255,.88079667,.96141094,.7313844,.88235658,.96164703,.73574269,.8837986,.9617902,.73962665,.88512069,.9618417,.74306393,.8863278,.96182132,.74612033,.88742739,.9617455,.74886179,.88843453,.96162719,.75135195,.88936555,.96148258,.75365633,.8902387,.9613269,.75583351,.89107251,.96116883,.75792629,.89188004,.9610095,.75996,.89266759,西双版纳傣族自治州,530000,3,5,30
532900,.94292325,.88081247,1.0938127,.94357556,.88313812,1.091688,.94421428,.88536483,1.0896456,.94485086,.88751543,1.0876865,.94549507,.88960856,1.0858113,.94615042,.89164841,1.0840149,.94680709,.89361572,1.0822955,.94744515,.89547724,1.0806543,.94803715,.89719069,1.0790935,.94855309,.89871407,1.0776182,.94897962,.90003306,1.0762351,.94930577,.90113801,1.0749468,.94952756,.90203214,1.0737541,.94965059,.90273339,1.0726507,.94968367,.90326458,1.0716248,.94964081,.90365577,1.0706631,.94954121,.90394258,1.0697502,.94940454,.90415996,1.0688722,.94924778,.90433711,1.0680206,.9490844,.90449673,1.067187,大理白族自治州,530000,3,4,17
533100,.92273307,.64609987,.79934996,.92401385,.65452361,.80295545,.9252553,.66254753,.80642563,.92645788,.67017853,.80976355,.92761827,.67741209,.81296754,.92873639,.68424368,.81602824,.92981541,.69067425,.81893724,.93085301,.6966995,.82168746,.93183231,.70229572,.82427168,.93273062,.70743614,.82668394,.93353146,.71210796,.82892114,.93421316,.71629739,.8309837,.9347654,.72001672,.83288127,.9351933,.7233091,.83462787,.935507,.72622859,.8362444,.93572658,.72884464,.83775538,.9358778,.73123157,.83918679,.9359864,.7334584,.84056312,.9360733,.73558128,.84190327,.93615282,.73764133,.84321505,德宏傣族景颇族自治州,530000,3,5,33
533300,.91891599,.50064129,.41397557,.91944581,.51277953,.42468274,.91996503,.52434659,.43499032,.92047614,.53534907,.44490325,.920977,.54578316,.4544104,.9214617,.55564791,.46349391,.92191988,.56492937,.47213462,.9223268,.57357615,.48031148,.92265517,.58153796,.48800552,.92287827,.58877248,.49520078,.92298734,.59527856,.50188708,.92298716,.60108829,.5080604,.9228878,.60626054,.51374096,.92270917,.61087918,.51896888,.92247015,.61503923,.52380961,.92219251,.61884445,.52833629,.9218964,.62239236,.53262532,.92159444,.62575787,.53675121,.92128986,.62899214,.5407691,.92098522,.63213599,.54470527,怒江傈僳族自治州,530000,4,6,44
533400,.97422576,.53391004,.37413415,.97422051,.5468995,.38558251,.97422308,.55928481,.39660171,.9742378,.57106411,.40719786,.97426015,.58220643,.41736045,.97427559,.59266824,.4270727,.97426933,.60241193,.43631566,.97422445,.61140639,.44506815,.9741236,.61963099,.45331004,.97394729,.62706089,.46102065,.97368985,.6337083,.46818772,.9733575,.63961631,.47480986,.97296822,.64487076,.48091179,.97255659,.64959717,.48654056,.9721452,.65391237,.49176893,.97174847,.65792137,.49667591,.97137511,.66171449,.50134039,.97102076,.66534692,.50583792,.97067213,.66884863,.51022071,.97032553,.67225456,.51451385,迪庆藏族自治州,530000,3,6,45
540100,1.0243627,.75126636,.41828662,1.0242864,.75725704,.42893821,1.0242113,.76297092,.43919024,1.0241368,.76840866,.44904867,1.0240635,.77356762,.4585056,1.0239805,.77842093,.46755031,1.0238674,.78292477,.47617173,1.0236957,.7870273,.48435619,1.0234478,.79069942,.49208808,1.0231076,.79392219,.49934965,1.0226767,.79670733,.50612468,1.0221554,.79907018,.51240754,1.0215546,.80105174,.51821226,1.0209047,.80272782,.5235815,1.020233,.80417496,.52857745,1.0195541,.80545181,.53326648,1.0188781,.80660903,.53772092,1.0182146,.80769163,.54201156,1.0175666,.80873096,.54619068,1.0169305,.80974317,.55028617,拉萨市,540000,2,5,44
540200,.97085667,.6215499,.64321429,.96935368,.62939966,.64960766,.96789336,.63683176,.65576619,.96647525,.64381897,.66169798,.96509278,.65034544,.6674003,.96372968,.6564104,.67286831,.96237183,.66205281,.67809147,.96100581,.66731679,.68305802,.95962179,.67228049,.68775642,.95821422,.67698967,.69217539,.95678872,.68150079,.69630212,.9553594,.6858514,.70012629,.95393872,.69006556,.7036534,.95254809,.69418365,.70690572,.95119524,.69823003,.70992261,.94987988,.70221454,.71274936,.94860101,.70614684,.71543109,.94735634,.71002728,.7180118,.9461416,.71385425,.72052509,.94494945,.71762019,.72298819,日喀则市,540000,4,5,
540300,.94968873,.54787451,.55778092,.94869506,.55948192,.56587547,.94773614,.57058883,.57366592,.94681793,.58125806,.58115828,.94593918,.59151739,.5883435,.94508779,.6013844,.59520733,.94425154,.61087692,.60173529,.94341677,.61997223,.60791522,.94257069,.62864828,.61373508,.94170403,.63684946,.61917889,.94081849,.64455295,.62423682,.93992746,.65177578,.62891161,.93904436,.65856117,.63322264,.93819171,.66498244,.63720536,.93737853,.6711055,.64091188,.93660551,.67698747,.64439481,.9358694,.68267542,.64770651,.93516576,.6882059,.65089893,.93448758,.69360816,.6540103,.93382508,.6988979,.65705872,昌都市,540000,4,5,41
540400,1.0568027,.53096807,.31770855,1.0544099,.54346913,.33019859,1.0520852,.55537421,.34221888,1.0498333,.56669474,.35377285,1.0476539,.57744157,.36484638,1.0455368,.5876503,.37542123,1.0434707,.59732354,.38547561,1.0414441,.60647106,.39498702,1.0394446,.61510104,.40393847,1.0374634,.62319463,.412312,1.0355,.63073474,.42009887,1.0335631,.6377424,.42730105,1.0316565,.6442377,.43394729,1.0297885,.6502412,.44008693,1.027954,.65577799,.44579577,1.026145,.6608994,.45115259,1.0243576,.66568071,.45624119,1.0225925,.67020488,.46114373,1.0208502,.67454869,.46592036,1.0191292,.67877036,.47059855,林芝市,540000,3,5,45
540500,1.0100862,.56463563,.20574249,1.0086508,.57462114,.22048032,1.007262,.58416826,.23466258,1.0059311,.59333962,.24829474,1.004662,.60215044,.2613633,1.0034511,.61062443,.27385244,1.002298,.61881208,.28574252,1.001197,.62672883,.29700822,1.0001366,.63434768,.30762795,.99910223,.6415925,.31757894,.9980889,.64842206,.32684174,.99709529,.65479833,.3354125,.99612027,.66071784,.34331703,.99516928,.66620582,.35061631,.99424106,.67130667,.35739845,.99333113,.67607588,.36375779,.99243915,.68058282,.36979243,.99156463,.68489021,.37559924,.99070507,.68905026,.38125131,.98985714,.69310331,.38678676,山南市,540000,3,5,45
540600,1.0048492,1.3000537,1.0335701,1.0028428,1.2942581,1.0327764,1.0008935,1.2887336,1.0320162,.99900192,1.2834761,1.0312928,.99716127,1.2784652,1.0306071,.99535364,1.2737262,1.0299556,.99356115,1.2692958,1.0293372,.99176538,1.2651534,1.0287567,.98994946,1.2612733,1.0282164,.98810327,1.2576523,1.0277108,.98622829,1.2543067,1.0272388,.98433751,1.2512743,1.0268028,.98244441,1.2486163,1.0264028,.98057216,1.2463986,1.0260397,.9787299,1.2446136,1.0257137,.97691864,1.2432034,1.0254209,.97513813,1.2420887,1.0251526,.97338814,1.2411774,1.0249009,.97166616,1.2403848,1.0246618,.96996826,1.2396448,1.024431,那曲市,540000,4,1,21
542500,1.0046636,1.2431004,1.0178343,1.0026143,1.2390525,1.0172127,1.0006233,1.2352073,1.0166237,.99869126,1.2315702,1.0160729,.99681205,1.2281756,1.015564,.9949674,1.2251018,1.0150958,.99313951,1.2224028,1.0146649,.99131024,1.220102,1.0142714,.98946375,1.2182577,1.0139184,.98759061,1.2169242,1.0136098,.98569328,1.2161648,1.013342,.98378479,1.2160213,1.0131074,.98187774,1.2165174,1.0129037,.97999388,1.2176219,1.0127231,.97814155,1.2192662,1.0125617,.9763217,1.2213461,1.0124164,.97453403,1.2237465,1.0122776,.97277832,1.2263373,1.0121399,.97105169,1.2290026,1.0120032,.96935081,1.2316695,1.0118698,阿里地区,540000,4,1,22
610100,1.0437061,1.2570283,1.1107895,1.0434167,1.2508028,1.1088603,1.043125,1.2448565,1.1070015,1.0428286,1.2391849,1.1052098,1.0425203,1.2337816,1.1034845,1.0421797,1.2286165,1.1018234,1.0417914,1.2236687,1.100228,1.0413543,1.2189364,1.0987014,1.0408698,1.2144207,1.0972492,1.0403489,1.2101349,1.0958791,1.0397987,1.2060868,1.0945989,1.0392307,1.2022834,1.0934162,1.03864,1.1987013,1.0923318,1.0380301,1.1953217,1.0913432,1.0374076,1.1921239,1.0904398,1.0367781,1.1890821,1.089605,1.0361469,1.1861711,1.0888249,1.0355182,1.183368,1.0880833,1.034894,1.1806489,1.0873671,1.0342758,1.1779934,1.086668,西安市,610000,2,2,14
610200,.96342617,.69376308,.46697721,.96427828,.70097691,.47744197,.96509749,.70784283,.48750079,.96588141,.71436346,.49715292,.96662998,.72053826,.50638676,.96734661,.72636545,.51519465,.96804732,.73186231,.52356416,.96872652,.73701483,.53147805,.96936631,.74179459,.53891879,.96995294,.74618584,.54587245,.97047144,.75017655,.55232531,.97091734,.75377625,.55827653,.97128344,.75700003,.56374133,.97157431,.75988716,.5687632,.97180259,.76249176,.57340777,.971982,.76487088,.57774526,.97212857,.76708144,.58185309,.97225583,.76917267,.58580244,.97237182,.77118033,.5896408,.97248477,.77313513,.59339941,铜川市,610000,3,5,
610300,.99009609,1.003588,.99683362,.99057811,1.0038095,.99721134,.99104172,1.004011,.99757153,.9915027,1.0042195,.99791443,.99196666,1.0044456,.99823773,.99244058,1.0046986,.99853814,.99294031,1.0050032,.998815,.99346942,1.0053657,.99906832,.99400181,1.0057441,.99929792,.99449968,1.0060818,.99950492,.99493885,1.0063462,.9996897,.99532419,1.0065476,.99985546,.9956547,1.0066867,1.0000031,.99593383,1.0067703,1.0001352,.99616838,1.0068079,1.0002552,.99636495,1.0068082,1.0003654,.99653155,1.0067803,1.0004692,.99667448,1.0067314,1.0005689,.99680126,1.0066689,1.0006646,.99692053,1.0066013,1.0007575,宝鸡市,610000,2,3,23
610400,.96738255,.9998017,1.16777,.9688341,1.0008026,1.1650354,.9702391,1.001748,1.1623992,.97159708,1.002643,1.1598558,.97289711,1.003477,1.1574047,.97412992,1.0042366,1.1550453,.97530299,1.0049344,1.1527789,.97642446,1.0055839,1.150612,.97748417,1.0061723,1.1485511,.97847611,1.0066955,1.1466042,.97939408,1.0071508,1.1447766,.98025298,1.007563,1.1430727,.98105001,1.0079302,1.141489,.98178536,1.0082532,1.1400188,.98246717,1.0085405,1.1386492,.98310733,1.0088035,1.1373622,.98371714,1.0090514,1.1361418,.98430586,1.0092914,1.1349685,.98488027,1.0095265,1.1338267,.98544496,1.0097563,1.1327095,咸阳市,610000,2,3,10
610500,.92779118,.95203334,1.0952467,.92967403,.95422912,1.0938298,.93149632,.9563067,1.0924586,.93325073,.95826042,1.0911256,.93492073,.96007198,1.0898293,.93649715,.96173078,1.0885702,.93798172,.96324319,1.0873473,.93937373,.96461385,1.0861651,.94065809,.96582621,1.0850303,.94181871,.96686453,1.0839508,.94284111,.96771717,1.0829324,.94373637,.96840727,1.0819806,.94452131,.96896398,1.081095,.94521302,.96941441,1.0802764,.94583297,.96978873,1.0795175,.94639802,.97010785,1.0788072,.94691968,.97038472,1.0781373,.94740421,.9706248,1.0774962,.94786191,.97083807,1.0768741,.94830489,.97103709,1.0762676,渭南市,610000,3,3,16
610600,1.0289823,.97236562,.94035345,1.030387,.97554088,.94230324,1.0317484,.97855997,.94416994,1.0330458,.98139411,.94595027,1.0342333,.98397344,.94764185,1.0352694,.98623359,.94924551,1.0361245,.98813349,.95076036,1.0367748,.98964447,.95218801,1.037189,.99072987,.95352525,1.0373393,.99136215,.95476967,1.0372185,.99154627,.95591885,1.0368377,.99131358,.95697516,1.0362114,.99069887,.95793891,1.0353701,.98975933,.95881498,1.034348,.98855495,.95961338,1.0331848,.98714954,.9603498,1.0319215,.98560816,.9610393,1.0305967,.98398876,.96169603,1.0292451,.98234189,.96232921,1.0278947,.98070616,.96294755,延安市,610000,2,3,25
610700,.93735731,.8776409,1.0422682,.93861806,.88159645,1.0416123,.93985587,.88538027,1.0409783,.94109088,.88903075,1.0403669,.94234347,.89258724,1.0397775,.94362831,.89607799,1.0392087,.94494694,.89950264,1.0386608,.9463014,.90286648,1.0381339,.94768441,.90616095,1.0376294,.9490726,.90934998,1.0371484,.95043576,.91238773,1.0366912,.95176899,.91527289,1.0362594,.95305341,.91798609,1.035852,.95427012,.92051029,1.035466,.95541275,.9228496,1.035098,.95648193,.92501968,1.0347451,.95748258,.92704111,1.0344057,.95842624,.92894256,1.034076,.95932978,.93075752,1.0337546,.96021181,.93251866,1.0334388,汉中市,610000,3,3,20
610800,1.0311151,1.0579867,.98629147,1.03237,1.0590067,.9874019,1.0335926,1.0599811,.98846227,1.0347759,1.0608995,.98947322,1.0358986,1.0617301,.99043876,1.0369389,1.0624391,.99136621,1.0378811,1.0630035,.9922595,1.0387174,1.0634171,.99311823,1.0394341,1.0636647,.99393797,1.0400214,1.0637412,.99471349,1.040477,1.0636532,.99543822,1.0408031,1.063412,.99611086,1.0410007,1.0630251,.99672765,1.0410856,1.0625178,.99728936,1.0410743,1.061914,.99780136,1.0409868,1.0612388,.99827367,1.0408429,1.0605162,.99871069,1.0406653,1.0597733,.99911976,1.0404736,1.059032,.99950641,1.0402794,1.0583018,.99987841,榆林市,610000,2,2,22
610900,.92782724,.8076852,.92272973,.92879552,.81348288,.92424709,.92973709,.81898242,.92570949,.93065596,.82418251,.92712092,.93154603,.82906288,.92847943,.93239939,.83360869,.92978024,.93322104,.83783799,.93101853,.93402672,.84179902,.93219042,.93482882,.8455354,.9332937,.93562341,.84905303,.93432659,.93640178,.85234648,.9352873,.93717498,.85544789,.93617731,.93794227,.85837388,.93699694,.93869287,.86112219,.93775046,.93942034,.86370385,.9384461,.94012278,.86613917,.93909335,.94080126,.86845219,.93970543,.94145703,.87066472,.94029337,.94209158,.872796,.94086546,.9427126,.87486976,.94142622,安康市,610000,3,4,27
611000,.91974568,.7691232,.86594486,.92037416,.77469391,.868532,.92098856,.77999967,.87101996,.92160106,.78507173,.87340963,.9222182,.78993082,.8756963,.92283094,.79456627,.87787414,.92342842,.79896498,.87993598,.92398477,.80308086,.88187772,.92446548,.80685186,.88369334,.92483705,.81022257,.88538098,.92508024,.81316715,.88694072,.92521256,.81572831,.88837785,.92525595,.81796199,.88969707,.92523271,.81992435,.89091003,.92516786,.82168144,.89203292,.92508131,.82329226,.89308059,.92498213,.82479525,.89407247,.92487282,.82621485,.89502615,.9247579,.82757568,.89595342,.92464221,.82889819,.89686209,商洛市,610000,4,5,30
620100,1.0443624,1.0964338,.75402296,1.042978,1.0922878,.75888866,1.0416323,1.0883435,.76357138,1.0403314,1.0846074,.76808351,1.0390822,1.0810864,.77243364,1.0378728,1.0777544,.77662206,1.0366896,1.0745834,.78064364,1.0355278,1.0715592,.78448159,1.0343788,1.068663,.78812611,1.0332363,1.065882,.79157406,1.0320951,1.0632064,.7948212,1.0309538,1.0606304,.79786539,1.0298096,1.0581446,.80070835,1.0286727,1.055755,.80336583,1.0275445,1.0534543,.80586553,1.0264264,1.0512329,.80824167,1.025319,1.049081,.81052214,1.0242233,1.04699,.8127321,1.0231355,1.0449452,.81488407,1.0220577,1.0429409,.81698698,兰州市,620000,2,3,34
620200,1.1146208,.71107006,.04965369,1.1121835,.71543312,.06781096,1.1098077,.71960104,.085278593,1.1074936,.72357213,.10206304,1.1052243,.72730976,.11814948,1.1029512,.73072195,.13352659,1.1006283,.73372126,.14817855,1.0982207,.73624247,.16207601,1.0957093,.73824817,.17518646,1.093091,.73973197,.18747824,1.0903774,.74071419,.19892387,1.0875893,.74123722,.20951261,1.0847496,.74135995,.21926478,1.0819008,.74117941,.22824408,1.0790671,.74077362,.23655587,1.07626,.74020737,.24432318,1.073486,.73953646,.25167659,1.0707494,.73880821,.25874111,1.06805,.73805702,.26560688,1.0653864,.73730838,.27232429,嘉峪关市,620000,2,6,45
620300,1.0521162,.73578018,.47349313,1.0512106,.74096465,.48368809,1.0503186,.7458992,.49348828,1.0494282,.75056732,.50289959,1.0485229,.75493866,.51191211,1.0475876,.75897729,.52051497,1.0466044,.76264316,.52869755,1.0455725,.76592743,.53644478,1.0444642,.76878303,.54374588,1.0432601,.77118319,.55059075,1.0419526,.77312332,.55696934,1.040534,.77460718,.56288236,1.0390161,.77567625,.56834447,1.0374305,.77640909,.57339364,1.0357985,.77687472,.57808429,1.0341396,.77714103,.58248127,1.0324724,.77727276,.58665425,1.0308137,.77732688,.59066826,1.0291748,.77734625,.59457058,1.0275577,.77735549,.59838724,金昌市,620000,3,6,42
620400,.96537447,.8154428,.77736378,.96477193,.81768996,.78182,.96417713,.81982344,.78610659,.96359062,.82184643,.79023629,.96299976,.82373637,.79421991,.96238607,.82545727,.79806346,.96173781,.82698458,.80176669,.96104813,.82830465,.80531842,.9603039,.82939637,.80871087,.9595024,.83025837,.81193769,.95864314,.83089417,.81498921,.95773327,.83132058,.81786072,.95679116,.83157665,.82054907,.95583969,.8317104,.82306546,.95489055,.83175659,.82543188,.95395255,.8317461,.82767951,.95303136,.83170432,.82983804,.95212954,.8316493,.83193171,.95124447,.83158886,.83397228,.95037305,.83152789,.83596808,白银市,620000,4,5,33
620500,.89058024,.80383503,.86907762,.89165807,.8076247,.87183243,.89270735,.81123966,.87448168,.89374125,.81470817,.87702709,.89476198,.81803745,.87946212,.89577556,.82123798,.88177955,.89678746,.82431877,.88397515,.89778745,.82726395,.88604504,.89875633,.83004516,.88798755,.89966422,.83261973,.88980454,.9004997,.83497673,.89149672,.90126729,.83713138,.89306527,.90196198,.83908725,.8945114,.9025746,.84084255,.89584506,.90310621,.84241259,.89708483,.90356904,.84382832,.89824963,.90397823,.84512341,.89936107,.90434921,.84633023,.90043533,.9046964,.84747702,.90148175,.9050324,.84858799,.90250629,天水市,620000,4,5,29
620600,.93615282,.74267554,.9220292,.93635458,.748061,.92347604,.93655169,.75318927,.92486554,.93675137,.75807583,.92620367,.93696725,.76275307,.92749661,.93721431,.76726037,.9287461,.93750417,.77162844,.92995065,.93783504,.77585876,.93110859,.93818814,.77991557,.93222159,.93853682,.78374797,.93329006,.93885577,.78730983,.9343099,.93913323,.79058397,.93527675,.93935651,.7935614,.93618774,.93952572,.7962606,.9370476,.93963784,.79870272,.93786228,.93969762,.80092496,.93864107,.93971187,.80296648,.93939108,.93969554,.80487639,.94011933,.93966395,.80669969,.94082981,.93962687,.80846846,.94152212,武威市,620000,3,5,27
