id,re_trend_lg_gdp_predicted2001,re_trend_lg_gdp_predicted2002,re_trend_lg_gdp_predicted2003,re_trend_lg_gdp_predicted2004,re_trend_lg_gdp_predicted2005,re_trend_lg_gdp_predicted2006,re_trend_lg_gdp_predicted2007,re_trend_lg_gdp_predicted2008,re_trend_lg_gdp_predicted2009,re_trend_lg_gdp_predicted2010,re_trend_lg_gdp_predicted2011,re_trend_lg_gdp_predicted2012,re_trend_lg_gdp_predicted2013,re_trend_lg_gdp_predicted2014,re_trend_lg_gdp_predicted2015,re_trend_lg_gdp_predicted2016,re_trend_lg_gdp_predicted2017,re_trend_lg_gdp_predicted2018,re_trend_lg_gdp_predicted2019,re_trend_lg_gdp_predicted2020,county,finalclub_trend_lg_gdp_predicted
530629,0.80351388,0.80506235,0.80664176,0.80831867,0.81016958,0.81226367,0.81466377,0.81745458,0.8207081,0.82445091,0.82872224,0.83352709,0.83881921,0.84444761,0.85029918,0.85622346,0.86211538,0.86794239,0.87365013,0.87927234,威信县,2
530681,0.9597351,0.96647221,0.97317255,0.97984028,0.98642361,0.99285197,0.99901921,1.0049175,1.0105809,1.0160191,1.0212753,1.0264158,1.0314054,1.0360979,1.0404938,1.0446342,1.0485467,1.0522898,1.0559242,1.0595055,水富市,1
530702,1.0182995,1.018838,1.0193627,1.019879,1.0203944,1.0209013,1.0213722,1.0218061,1.0221944,1.0225401,1.0228345,1.022994,1.0229583,1.0227439,1.0223764,1.0218935,1.0213405,1.0207551,1.0201633,1.0195745,古城区,1
530721,0.86685312,0.87217546,0.87747818,0.88278222,0.88806754,0.89328909,0.89838159,0.90324748,0.90777224,0.91179621,0.91520321,0.91789639,0.91983712,0.92107511,0.92171663,0.92189628,0.92175925,0.92142689,0.92099422,0.92053217,玉龙纳西族自治县,2
530722,0.88348377,0.88247782,0.88150388,0.880593,0.879758,0.8789798,0.87821609,0.877415,0.87649822,0.87537748,0.87403309,0.87245643,0.87063742,0.86858875,0.86636317,0.86402494,0.86162817,0.85919577,0.85674906,0.85432261,永胜县,3
530723,0.94144642,0.94148123,0.94145954,0.94137788,0.94126099,0.9411636,0.94112426,0.94114482,0.94122326,0.94130659,0.94140285,0.94149727,0.94150209,0.94137645,0.941118,0.9407258,0.94022799,0.93965316,0.93902028,0.93836921,华坪县,2
530724,0.86615694,0.86435848,0.86260599,0.86092329,0.85933006,0.85781157,0.85633516,0.85485065,0.85329151,0.85160381,0.84979808,0.84788895,0.84590566,0.8438884,0.84190011,0.84000295,0.83824378,0.83662158,0.83510542,0.83364248,宁蒗彝族自治县,3
530802,1.0024414,1.0032966,1.0041219,1.0049138,1.0056682,1.0064263,1.0072026,1.0079756,1.0086963,1.0092816,1.0096833,1.0098394,1.0097146,1.0093374,1.008738,1.0079397,1.0069853,1.0059187,1.0047858,1.0036356,思茅区,2
530821,0.94071758,0.93786651,0.93509173,0.9324528,0.92997426,0.92765898,0.9254815,0.92340833,0.92139816,0.91943246,0.91757852,0.91596842,0.9146961,0.91382498,0.91337186,0.91331589,0.91357917,0.91399771,0.91446036,0.91492504,宁洱哈尼族彝族自治县,2
530822,0.89334881,0.88999194,0.88666952,0.88340843,0.88020235,0.87707013,0.87408632,0.87128693,0.86867183,0.86619759,0.86384028,0.86157537,0.85938513,0.85725808,0.8551693,0.85309166,0.85101551,0.84894395,0.84688199,0.84483391,墨江哈尼族自治县,3
530823,0.91988015,0.91557479,0.91129017,0.90702188,0.90273142,0.89829522,0.89359242,0.88854945,0.88311338,0.87726748,0.87105721,0.86456364,0.85787636,0.85112792,0.84443396,0.83784401,0.83138216,0.82504267,0.81881547,0.8126778,景东彝族自治县,4
530824,0.94731796,0.94526404,0.94323474,0.9412179,0.93917215,0.93704748,0.93476629,0.93224806,0.92942977,0.92626053,0.9227615,0.91897309,0.91496176,0.91081119,0.90658623,0.90233916,0.89810854,0.89391863,0.88978094,0.88569492,景谷傣族彝族自治县,3
530825,0.89407784,0.89211041,0.89019918,0.88839602,0.88675934,0.88531804,0.88409716,0.88309032,0.88227427,0.88160861,0.88105989,0.88061816,0.88026518,0.88001519,0.8798756,0.8798368,0.87986916,0.87992835,0.87998658,0.88003743,镇沅彝族哈尼族拉祜族自治县,2
530826,0.93660712,0.93376434,0.93096638,0.92820406,0.92544305,0.92263412,0.91973174,0.91670638,0.91352201,0.91014689,0.90659553,0.90287751,0.89901042,0.89511281,0.89126045,0.88747817,0.88377368,0.88013387,0.8765406,0.87299651,江城哈尼族彝族自治县,3
530827,0.88872153,0.88745904,0.88622779,0.8850702,0.88401687,0.88313991,0.88250971,0.88215268,0.88208455,0.88228965,0.88281661,0.88368678,0.8848756,0.88634479,0.88807493,0.89003581,0.89219451,0.89446902,0.89674896,0.89899844,孟连傣族拉祜族佤族自治县,2
530828,0.85839671,0.85740179,0.85644013,0.8555131,0.85460705,0.85369331,0.85274369,0.85173178,0.85063452,0.84943342,0.84813899,0.84679174,0.84541267,0.84402221,0.84264189,0.84129333,0.83998704,0.83871424,0.83747268,0.83625281,澜沧拉祜族自治县,3
530829,0.87502664,0.87202996,0.86911225,0.86631542,0.86365777,0.8611207,0.85863847,0.85612077,0.85346979,0.85059965,0.84749246,0.84416109,0.84060365,0.83685547,0.83295232,0.8289417,0.82487595,0.82079023,0.81671768,0.81268328,西盟佤族自治县,4
530902,1.0079725,1.0059657,1.0040063,1.002103,1.0002546,0.9984526,0.99671471,0.99503207,0.99340254,0.99179888,0.99024057,0.98873371,0.98724914,0.98580146,0.98439652,0.98302662,0.98168969,0.98038602,0.97910994,0.97785425,临翔区,2
530921,0.89425117,0.89183635,0.88941324,0.88697499,0.88453114,0.88211036,0.87976503,0.87752259,0.87539887,0.8733784,0.87147748,0.86967915,0.86795664,0.86626917,0.8645702,0.86284614,0.86110467,0.85936725,0.85764337,0.8559373,凤庆县,3
530922,0.91739219,0.91670895,0.91605705,0.91546386,0.91491359,0.91434479,0.91368991,0.91289926,0.91191292,0.91066462,0.90914071,0.90736473,0.90535152,0.90309429,0.90061313,0.89796138,0.89519686,0.89237159,0.88952953,0.88670403,云县,3
530923,0.88163769,0.87867004,0.87575275,0.87294847,0.87031847,0.86789745,0.86568946,0.86367273,0.86179924,0.85999751,0.85820657,0.85636967,0.85445982,0.85248804,0.85045451,0.84838039,0.84628749,0.84417808,0.84206456,0.83997089,永德县,3
530924,0.87941259,0.88275635,0.88608164,0.88937795,0.89258206,0.89562696,0.89846265,0.90104967,0.90334296,0.90527856,0.90679723,0.90780723,0.90827304,0.90823662,0.90777391,0.90700144,0.90603769,0.90497524,0.90388364,0.90279466,镇康县,2
530925,0.88768619,0.88748795,0.88728225,0.88702393,0.88661003,0.8859145,0.8849076,0.88358968,0.88193023,0.87992203,0.87761247,0.87507445,0.87246829,0.86992556,0.86751467,0.86528641,0.86328012,0.86149257,0.85988456,0.85838008,双江拉祜族佤族布朗族傣族自治县,3
530926,0.91846251,0.91762304,0.91682661,0.9161315,0.91555905,0.91508323,0.91471177,0.91445708,0.9142825,0.91413379,0.91399992,0.91383958,0.91364086,0.91342813,0.91323149,0.91309285,0.91304421,0.91307908,0.91316289,0.91326147,耿马傣族佤族自治县,2
530927,0.88400519,0.88408637,0.88418096,0.8842963,0.88445169,0.88467181,0.88498479,0.88538945,0.88584489,0.88628638,0.88668925,0.88703197,0.88727516,0.88740534,0.88745207,0.88746971,0.8875187,0.88762993,0.88780648,0.88801676,沧源佤族自治县,2
532301,0.98971206,0.99119496,0.99265283,0.99405837,0.99539757,0.99662602,0.99772996,0.99872059,0.99962044,1.0004361,1.0011954,1.001931,1.0026724,1.003486,1.0044023,1.0054237,1.006539,1.0077192,1.0089021,1.0100684,楚雄市,1
532322,0.88968211,0.88933146,0.88903844,0.88888615,0.88895881,0.88930917,0.88996691,0.89091611,0.89211291,0.89348567,0.8950054,0.89662343,0.89828372,0.89989591,0.90139562,0.90275913,0.90399742,0.90514648,0.90622526,0.90726179,双柏县,2
532323,0.91158491,0.90925068,0.9069491,0.90471882,0.90258926,0.90057456,0.89867759,0.89689088,0.89516586,0.89343095,0.89170921,0.89011145,0.88874072,0.88769644,0.88701701,0.88668895,0.88664854,0.88680184,0.88704604,0.88732725,牟定县,2
532324,0.86584473,0.86951101,0.87317687,0.87692338,0.88082659,0.88492113,0.88920516,0.89363164,0.89814806,0.90264285,0.90702701,0.91126353,0.91525191,0.91892207,0.92225325,0.92525768,0.92798078,0.93049139,0.93286264,0.93516088,南华县,2
532325,0.94645536,0.94195521,0.93751872,0.93326759,0.92931002,0.92570269,0.9224599,0.91953319,0.91685891,0.91432089,0.9118284,0.90929657,0.9067415,0.90417367,0.90155268,0.89886397,0.89612633,0.89336413,0.89059699,0.88784367,姚安县,3
532326,0.91351247,0.91369671,0.9139244,0.91427213,0.91479427,0.9155066,0.91640985,0.91745782,0.91856223,0.91960043,0.92051429,0.9212445,0.92175335,0.92207944,0.92223382,0.92223251,0.92209327,0.92184353,0.92151833,0.92116249,大姚县,2
532327,0.93622822,0.93583941,0.93546456,0.93513411,0.93487442,0.93464839,0.93439448,0.93400753,0.93334043,0.93224335,0.9306224,0.92838013,0.9255172,0.92215174,0.91839957,0.91435492,0.91012704,0.90580744,0.90147644,0.8971861,永仁县,3
532328,0.90732431,0.90540075,0.90351999,0.90178615,0.90027779,0.89900386,0.89796877,0.89722776,0.89684612,0.89687675,0.89736974,0.89836812,0.89984792,0.90174162,0.90395886,0.90640444,0.90898365,0.91158581,0.91415745,0.91668725,元谋县,2
532329,0.90409333,0.90454286,0.90502268,0.90557408,0.90622324,0.90697068,0.90780377,0.90866327,0.90946704,0.91011113,0.91050059,0.9105345,0.91013789,0.90933943,0.90819401,0.90674186,0.90506536,0.90325123,0.90139502,0.89953524,武定县,2
532331,0.97618312,0.97576165,0.9753924,0.97514158,0.97507811,0.97525108,0.97566003,0.97625446,0.97690988,0.97744125,0.97771835,0.97764379,0.97714132,0.9762221,0.97494078,0.97338122,0.97163135,0.96977478,0.96787876,0.96598071,禄丰市,2
532501,1.0265329,1.0234921,1.0205306,1.0176933,1.0150036,1.0124371,1.0099744,1.0075566,1.0051235,1.002615,0.99998444,0.99720657,0.9942469,0.99114436,0.98794532,0.98468852,0.98140782,0.9781267,0.97485572,0.97161508,个旧市,2
532502,1.0270305,1.023466,1.0199646,1.0165796,1.0133593,1.0103002,1.0073813,1.0045888,1.0019037,0.99928069,0.99669564,0.99415082,0.99164432,0.98924261,0.98698747,0.98489708,0.98297745,0.98120457,0.97952569,0.97788924,开远市,2
532503,0.92355859,0.92725992,0.9309355,0.93456548,0.93805873,0.94134158,0.94440377,0.94727308,0.95000702,0.9526602,0.9552325,0.95772964,0.96010643,0.96236825,0.96451551,0.96654993,0.96848166,0.97032481,0.97209412,0.97382098,蒙自市,1
532504,1.0014577,1.0016253,1.0018051,1.0020388,1.002416,1.0029886,1.0037724,1.0047711,1.0059546,1.0072359,1.0085514,1.0098593,1.0110693,1.0121418,1.0130534,1.0138085,1.014443,1.0149875,1.0154709,1.01592,弥勒市,1
532523,0.90675581,0.90420002,0.9016611,0.89911038,0.89651453,0.89387095,0.89120275,0.88854575,0.88594419,0.883443,0.88111538,0.87906563,0.87733179,0.87590998,0.87474012,0.87374276,0.87285542,0.8720333,0.87124032,0.87046605,屏边苗族自治县,3
532524,0.94028348,0.9389239,0.93756908,0.93619609,0.93482912,0.93352622,0.9323256,0.93124354,0.93027973,0.92938328,0.92852777,0.92766112,0.92672718,0.92572969,0.92468214,0.9236083,0.92254215,0.92150474,0.92049891,0.91951388,建水县,2
532525,0.91701615,0.91630107,0.91559905,0.91493487,0.91430098,0.9137373,0.91324449,0.91283947,0.91250813,0.91223246,0.91198701,0.91170537,0.91131705,0.9107945,0.91010159,0.90921408,0.90814948,0.90695757,0.90570062,0.90443212,石屏县,2
532527,0.91689491,0.91363424,0.91042995,0.90734935,0.90452266,0.9020431,0.89998078,0.89841443,0.89740199,0.89691514,0.89688694,0.89726233,0.89791828,0.89877385,0.8997246,0.90068728,0.90160996,0.90246892,0.90326732,0.90403253,泸西县,2
532528,0.85744441,0.85490906,0.8524707,0.85025311,0.84838206,0.84694189,0.84595335,0.84539968,0.84524071,0.84538662,0.84572732,0.84620798,0.84673643,0.8472563,0.84772235,0.8481068,0.84839594,0.84858143,0.8486824,0.84874487,元阳县,3
532529,0.84446532,0.84501052,0.8455593,0.84610438,0.84658653,0.84694511,0.84713733,0.84713709,0.84688687,0.8462711,0.84517968,0.84356797,0.8414402,0.83889455,0.83601546,0.83289719,0.82962984,0.82628506,0.82292151,0.81957519,红河县,3
532530,0.87631261,0.87377703,0.87126136,0.86878568,0.86637074,0.86402118,0.86175889,0.85959208,0.85751373,0.85548311,0.85347754,0.85149437,0.84950083,0.847471,0.84536755,0.84316838,0.84087908,0.83853227,0.83616376,0.83380198,金平苗族瑶族傣族自治县,3
532531,0.85501689,0.85349715,0.85197377,0.85040128,0.8486827,0.84668422,0.84435397,0.84166783,0.83860373,0.83513528,0.83128083,0.82708925,0.82261318,0.81794888,0.8131845,0.80838531,0.80360585,0.79888129,0.79422659,0.78964078,绿春县,4
532532,0.98077673,0.97776955,0.97481281,0.9719184,0.96917701,0.96660352,0.96425802,0.96219945,0.96046698,0.95909083,0.95810294,0.9575268,0.95731306,0.95740193,0.95770085,0.95806611,0.95840007,0.95863277,0.95877838,0.95889539,河口瑶族自治县,2
532601,0.96757942,0.96919417,0.97080821,0.97243947,0.97412133,0.97588706,0.9777565,0.97972655,0.98177648,0.98386997,0.98594636,0.9879306,0.98975724,0.99140835,0.99287808,0.99418378,0.99535418,0.99642104,0.99741012,0.998362,文山市,1
532622,0.90464371,0.90585953,0.9070887,0.9084118,0.90992439,0.91170067,0.91378337,0.91614646,0.91878301,0.92163378,0.92461663,0.92763114,0.9305563,0.93331987,0.93586797,0.93817115,0.94023263,0.9420976,0.94383073,0.94550246,砚山县,2
532623,0.87270892,0.86879247,0.86492914,0.86117172,0.85761476,0.85431105,0.85132045,0.84866226,0.84632748,0.84429419,0.84257323,0.84120917,0.84023106,0.83964753,0.83944595,0.83957893,0.83996755,0.84053463,0.841178,0.84182703,西畴县,3
532624,0.91244632,0.91067499,0.90894169,0.9072594,0.9056685,0.90418679,0.90281993,0.90154237,0.90032482,0.89914435,0.89795619,0.89672357,0.89539814,0.89394426,0.8923406,0.89057803,0.88868594,0.88670677,0.88469452,0.88268304,麻栗坡县,3
532625,0.89046842,0.89119947,0.89196223,0.89283198,0.89389127,0.89517242,0.89667875,0.89838082,0.90021747,0.90216166,0.90419847,0.90631491,0.9084515,0.91057801,0.91268599,0.91477019,0.91684002,0.91890419,0.92094612,0.92295229,马关县,2
532626,0.8639884,0.86261225,0.86130309,0.8601144,0.85907423,0.85818464,0.85744894,0.85685009,0.85637236,0.85597938,0.85562402,0.85526091,0.85484624,0.85438412,0.85388416,0.85335368,0.85279703,0.85222352,0.85164249,0.85106498,丘北县,3
532627,0.84137851,0.84192967,0.84250939,0.84314471,0.84385252,0.84463859,0.84548283,0.84634876,0.84719777,0.8479681,0.84862918,0.84917116,0.84958553,0.84989232,0.85011619,0.8502717,0.85037047,0.85041445,0.85042542,0.85042304,广南县,2
532628,0.91406953,0.91239297,0.91072905,0.90904546,0.907314,0.90550631,0.90360743,0.90163821,0.89964622,0.89763999,0.89561462,0.89355153,0.89139313,0.88909811,0.88664401,0.88403469,0.88130063,0.87848568,0.87564832,0.87283003,富宁县,3
532801,0.95993632,0.96044439,0.96098477,0.96163791,0.96240789,0.96324694,0.96407694,0.96483821,0.96549082,0.96598136,0.9662438,0.96622849,0.96591431,0.96534485,0.96455729,0.96358645,0.96248388,0.96130997,0.96010971,0.95890421,景洪市,2
532822,0.92960954,0.92831612,0.92706686,0.92589456,0.92482501,0.9238807,0.92308331,0.92244005,0.92193335,0.92151541,0.92118353,0.92091602,0.92071456,0.92059481,0.92056036,0.92061597,0.92077231,0.92101353,0.92130584,0.92161071,勐海县,2
532823,0.95544273,0.95397282,0.95255178,0.95120895,0.94995821,0.94878983,0.94769144,0.94663614,0.94558173,0.94448006,0.94331139,0.94209713,0.94088775,0.93977374,0.93881363,0.93802422,0.93740433,0.93693328,0.93656033,0.93622255,勐腊县,2
532901,1.0147206,1.0146433,1.014573,1.0145298,1.0145378,1.0145879,1.0146328,1.0146108,1.0144528,1.0140985,1.0135214,1.0126898,1.0115986,1.0102807,1.0087723,1.0071183,1.0053722,1.003583,1.001785,0.99999499,大理市,2
532922,0.91465837,0.9135865,0.9125331,0.91153395,0.91061223,0.9097597,0.90896243,0.90818566,0.90738076,0.90645218,0.90539026,0.90418935,0.90284318,0.90132016,0.89962786,0.89780301,0.89590293,0.89397573,0.89205253,0.89014316,漾濞彝族自治县,2
532923,0.91990638,0.92156339,0.92323798,0.92498541,0.92685032,0.9288702,0.93103266,0.93327349,0.93550795,0.93763679,0.93958145,0.9412815,0.94266695,0.94372553,0.94447005,0.94494545,0.94522661,0.94539094,0.94550204,0.94559705,祥云县,2
532924,0.9360317,0.9360112,0.93599963,0.93609929,0.9364149,0.93704295,0.93800169,0.93926382,0.94073123,0.94228208,0.94387835,0.94548601,0.94707978,0.94857037,0.94987649,0.95095295,0.95180804,0.9524973,0.95309114,0.95364547,宾川县,2
532925,0.85781592,0.86057299,0.86333734,0.86616802,0.86914182,0.87230718,0.87566274,0.87915403,0.8826673,0.88602746,0.88913858,0.89191586,0.89427358,0.89618748,0.89766538,0.89876086,0.89956254,0.9001587,0.9006328,0.90105397,弥渡县,2
532926,0.9361825,0.93068308,0.92514306,0.91948044,0.91368032,0.90781182,0.90198135,0.89628595,0.89082122,0.88567638,0.88095409,0.87670225,0.8729279,0.86959231,0.86662847,0.86394811,0.86145544,0.85908443,0.85678405,0.85452878,南涧彝族自治县,3
532927,0.88504714,0.88470149,0.88439208,0.88417166,0.88409728,0.88421571,0.8845343,0.88505107,0.88577878,0.88668877,0.88774979,0.8888737,0.88997978,0.89101201,0.89193618,0.89274782,0.89346737,0.89412391,0.89473939,0.89533359,巍山彝族回族自治县,2
532928,0.90935618,0.90746427,0.90566003,0.90404755,0.90269846,0.90165901,0.90094918,0.9005338,0.90032506,0.90021521,0.90019172,0.90028471,0.90052521,0.90091896,0.90146941,0.90217948,0.90303695,0.90400422,0.9050163,0.90602523,永平县,2
532929,0.91432637,0.91360748,0.91290706,0.9122656,0.91172332,0.9112739,0.91086942,0.91040444,0.90973389,0.90868944,0.90717083,0.90515101,0.90262258,0.89958388,0.89606869,0.89218134,0.88805538,0.88381022,0.87953222,0.87527978,云龙县,3
532930,0.90062696,0.89991772,0.89917582,0.89832717,0.89733505,0.896191,0.89491552,0.89357406,0.89222544,0.89089876,0.88964903,0.8885116,0.88755471,0.88679826,0.88623178,0.88581473,0.88547909,0.88517857,0.88487875,0.88456863,洱源县,2
532931,0.85531926,0.85908073,0.86286902,0.86678678,0.87094325,0.87539446,0.88017154,0.88525331,0.89057291,0.89601606,0.90151978,0.90697652,0.91223544,0.91718608,0.92176789,0.92597568,0.92985761,0.93348229,0.93692309,0.94026613,剑川县,1
532932,0.87321538,0.87566853,0.87812889,0.88069379,0.88344216,0.88640523,0.88956702,0.89288044,0.89624816,0.89955384,0.90271568,0.90567517,0.90848082,0.91119993,0.91388083,0.916547,0.91918826,0.92179608,0.9243598,0.92688537,鹤庆县,2
533102,0.95208251,0.9549939,0.9578411,0.96063173,0.96336824,0.96605408,0.9687162,0.97138757,0.97403681,0.9765988,0.97896904,0.98099887,0.98258871,0.98372298,0.98441762,0.98473608,0.98477244,0.98463279,0.98440474,0.98414582,瑞丽市,2
533103,0.91637802,0.91711223,0.91780049,0.91841799,0.91895705,0.91943961,0.91991544,0.92042077,0.92096043,0.92152077,0.92209178,0.92263043,0.92310208,0.92347431,0.9237265,0.92387104,0.92393672,0.92395598,0.92395085,0.92394078,芒市,2
533122,0.85778135,0.85917324,0.86057872,0.86197865,0.86335778,0.86473322,0.8660686,0.86726934,0.86820704,0.86871397,0.86865228,0.86797851,0.86676508,0.86511648,0.86315149,0.86098468,0.85870928,0.85639328,0.85407108,0.85176945,梁河县,3
533123,0.92398566,0.92334402,0.92270136,0.92206669,0.92142558,0.92073977,0.91994423,0.9189589,0.91769934,0.91611272,0.91423225,0.91209507,0.9097454,0.9072631,0.9047091,0.9021349,0.89958256,0.89707065,0.89460754,0.89219004,盈江县,3
533124,0.91178787,0.91066349,0.90955979,0.90850735,0.90754205,0.90672016,0.90610772,0.90574986,0.9056592,0.905828,0.9062801,0.9070068,0.90797657,0.90912366,0.91036713,0.9116447,0.91292387,0.91418761,0.91544133,0.91668779,陇川县,2
533301,0.96685344,0.96669441,0.96652728,0.96634376,0.96615404,0.96595061,0.96571231,0.96539205,0.96494472,0.96432674,0.96355319,0.96268022,0.96174139,0.9607898,0.95987445,0.95905513,0.95836478,0.95779538,0.95728606,0.95679379,泸水市,2
533323,0.88445246,0.88114959,0.8779093,0.87474281,0.87164748,0.8686043,0.86559963,0.86260849,0.859604,0.85656589,0.85351276,0.85048383,0.84751016,0.84461868,0.84178913,0.83901161,0.83629376,0.83363605,0.83103776,0.8284831,福贡县,4
533324,0.95283347,0.94802791,0.94330168,0.93867254,0.93415046,0.92971194,0.92533112,0.92098182,0.91663831,0.91228372,0.90792269,0.90356761,0.89922017,0.8949042,0.89062023,0.88636154,0.88212609,0.87791187,0.87371808,0.86955732,贡山独龙族怒族自治县,3
533325,0.94383091,0.94420534,0.94457233,0.94493735,0.94529545,0.94565207,0.94599795,0.94626242,0.94635755,0.94619465,0.94572139,0.94491005,0.9437722,0.94234872,0.94068879,0.93884879,0.93689489,0.93488145,0.93284839,0.93082333,兰坪白族普米族自治县,2
533401,0.94931698,0.94958383,0.94986182,0.95015383,0.950441,0.95067722,0.95081925,0.95082766,0.95067537,0.95033419,0.94981533,0.94916141,0.94843936,0.94774908,0.94714832,0.94667304,0.94633752,0.94610935,0.94591832,0.94573212,香格里拉市,2
533422,0.98424804,0.9815563,0.97892368,0.9763636,0.97387463,0.97141558,0.9689306,0.96634835,0.96358186,0.96053106,0.95710695,0.95323449,0.94892162,0.94429177,0.93944764,0.93445861,0.92938304,0.92425609,0.91912156,0.9140228,德钦县,3
533423,0.92919528,0.92768544,0.92621106,0.9247852,0.92342281,0.92211646,0.92086661,0.91967112,0.91849929,0.9172979,0.91604698,0.91474169,0.91338122,0.91195732,0.91046596,0.90889627,0.90726078,0.90557593,0.90386415,0.90215212,维西傈僳族自治县,2
540102,1.23744,1.235944,1.2344452,1.2329175,1.2313504,1.2296875,1.2278519,1.2257538,1.2233428,1.2205993,1.2175546,1.2142092,1.2105955,1.2068135,1.2029552,1.1990755,1.1952194,1.1914284,1.1877139,1.1840612,城关区,1
540103,0.98649412,0.99545646,1.0043199,1.0130885,1.0217173,1.0301216,1.0381192,1.0455079,1.0521549,1.0579176,1.0627345,1.0666124,1.0696359,1.0719726,1.0737869,1.0751934,1.0762991,1.0772117,1.0780219,1.0787939,堆龙德庆区,1
540104,0.92357367,0.92362446,0.92370623,0.9238742,0.9241817,0.92467153,0.92539167,0.92639041,0.92773438,0.92942816,0.93146962,0.93384719,0.93656647,0.93962979,0.94300389,0.94664377,0.95048541,0.95446485,0.95854443,0.96262521,达孜区,1
540121,0.94408083,0.94212282,0.94022173,0.93839741,0.93665278,0.93495423,0.93325186,0.93147409,0.92952305,0.92728609,0.92470479,0.92174387,0.91841298,0.91480321,0.91099334,0.90705651,0.90306658,0.89907855,0.89512217,0.8912062,林周县,3
540122,0.93555444,0.93151969,0.92755169,0.92365509,0.91983026,0.91605258,0.9123022,0.90855962,0.90480864,0.90103978,0.89726394,0.89350343,0.88976365,0.88606536,0.88242918,0.87886739,0.87538928,0.8719961,0.86866993,0.86539131,当雄县,3
540123,0.92381823,0.9193688,0.9149909,0.91069251,0.90647161,0.90229374,0.89812517,0.89393586,0.88969886,0.8854003,0.8810488,0.87666667,0.87227732,0.86793858,0.86368209,0.85951805,0.85544962,0.85147971,0.84760082,0.84379542,尼木县,4
540124,0.91980195,0.91926616,0.91875517,0.9182511,0.91776711,0.91730529,0.91685265,0.91640794,0.91603249,0.91578752,0.91575336,0.91597998,0.91645974,0.91714889,0.91798604,0.91891932,0.91991585,0.92095256,0.92202055,0.92309368,曲水县,2
540127,0.97644687,0.97345543,0.97052068,0.96763176,0.96477479,0.96194988,0.9591822,0.95648402,0.95385236,0.95127106,0.94874489,0.94628698,0.94390064,0.94161397,0.9394502,0.93742138,0.9355073,0.93369532,0.93196458,0.93028158,墨竹工卡县,2
540202,0.98801303,0.98566282,0.98324871,0.98070908,0.97802371,0.97519851,0.97231436,0.96946216,0.96679908,0.96443808,0.96248633,0.96099794,0.95996726,0.95939463,0.95923346,0.95940411,0.95983362,0.96045589,0.96121949,0.96205366,桑珠孜区,2
540221,0.88624126,0.88162428,0.87707639,0.87259948,0.8681851,0.86379802,0.85940415,0.85497463,0.85048628,0.84593266,0.8413285,0.83670664,0.83209431,0.82754481,0.82308304,0.81871557,0.8144452,0.8102721,0.80618417,0.80216241,南木林县,4
540222,0.97718912,0.97344232,0.96973205,0.96604705,0.96235323,0.95861745,0.9548226,0.95095897,0.94702476,0.94299644,0.93889159,0.93472207,0.93050468,0.92631042,0.92219526,0.91820401,0.91436899,0.91069394,0.90714151,0.90366048,江孜县,3
540223,0.90214056,0.89747161,0.89287543,0.88835919,0.8839218,0.87953168,0.87516105,0.87078875,0.86640084,0.86200023,0.85761231,0.85328138,0.84904426,0.84495372,0.84102035,0.83722669,0.833547,0.82995546,0.82643604,0.82297397,定日县,4
540224,0.89305639,0.88899529,0.8850072,0.88111234,0.87732649,0.87363762,0.87003827,0.86652678,0.86310542,0.85978884,0.8566069,0.85359901,0.85078537,0.84819072,0.84578794,0.84351891,0.84135354,0.83928609,0.83730102,0.83536506,萨迦县,3
540225,0.91166604,0.90727836,0.90295941,0.89871395,0.89453536,0.89039087,0.88625085,0.88209105,0.87789655,0.87366551,0.86942959,0.86523533,0.86113358,0.85719252,0.85343826,0.84987003,0.84647632,0.84322977,0.84009266,0.83702558,拉孜县,4
540226,0.90463561,0.89980823,0.89505184,0.89036727,0.88574433,0.88114017,0.87651438,0.87183213,0.86706501,0.862203,0.85725909,0.85226852,0.84726429,0.84230119,0.83739984,0.83256376,0.82779473,0.82309598,0.81846201,0.81388998,昂仁县,4
540227,0.92947775,0.92461926,0.91983205,0.91511589,0.91045791,0.90581095,0.90112883,0.8963697,0.89150012,0.88650417,0.88139558,0.87621355,0.87099338,0.86579287,0.86063224,0.85551369,0.85044098,0.84542561,0.84047365,0.83558559,谢通门县,4
540228,0.93073934,0.92647368,0.92228019,0.91817349,0.91416097,0.91021502,0.90630615,0.90240514,0.8984865,0.8945334,0.89055353,0.88657951,0.88264066,0.8787781,0.87498099,0.87122995,0.86751568,0.86382759,0.86015022,0.8565101,白朗县,3
540229,0.86741012,0.86370879,0.86007017,0.856502,0.85300153,0.84954143,0.84609115,0.84261864,0.83908832,0.83546996,0.8317557,0.8279683,0.82414913,0.82036954,0.81669486,0.81315303,0.80973846,0.80644369,0.80325061,0.80013353,仁布县,4
540230,0.93225926,0.92730635,0.92242837,0.9176302,0.91290694,0.90822172,0.90354192,0.89884174,0.89410347,0.88932812,0.88454145,0.87979126,0.87512136,0.87059569,0.86623996,0.86205757,0.85804099,0.85417306,0.85041654,0.84672999,康马县,4
540231,0.92867881,0.92401874,0.91943258,0.91492903,0.91050786,0.90613705,0.90178794,0.89743745,0.89307934,0.88872302,0.88440442,0.8801775,0.87608504,0.87218261,0.86848408,0.86498141,0.86166149,0.85849285,0.8554154,0.85239238,定结县,4
